	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD	Non COPD
C.Gammaproteobacteria.07	0.00109170305676856000	0.00010297600659046400	0.00068104426787741200	0.00171568627450980000	0.00071581961345740900	0.00149130074565037000	0.00198019801980198000	0.00000000000000000000	0.00337952010814464000	0.00028216704288939000	0.00129701686121920000	0.00095693779904306200	0.00000000000000000000	0.00154491282277643000	0.00000000000000000000	0.00016526194017517800	0.00532859680284192000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00027210884353741500	0.00063291139240506300	0.00000000000000000000	0.00012861736334405100	0.00027754648903691400	0.00000000000000000000	0.00074766355140186900	0.00046157396722824800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00257069408740360000	0.00000000000000000000	0.00000000000000000000	0.00105207785376118000	0.00000000000000000000	0.00000000000000000000	0.00228737783322936000	0.00027210884353741500	0.00106247343816405000	0.00000000000000000000	0.00634005763688761000	0.00000000000000000000	0.00588235294117647000
C.Gammaproteobacteria.08	0.00046787273861509700	0.00010297600659046400	0.00000000000000000000	0.00024509803921568600	0.00000000000000000000	0.00198840099420050000	0.00198019801980198000	0.00366972477064220000	0.00270361608651571000	0.00253950338600451000	0.00000000000000000000	0.00000000000000000000	0.00291970802919708000	0.00022070183182520400	0.00297176820208024000	0.00099157164105106600	0.00000000000000000000	0.00000000000000000000	0.00043744531933508300	0.00000000000000000000	0.00081632653061224500	0.00000000000000000000	0.00091869545245751000	0.00012861736334405100	0.00194282542325840000	0.00081065431383902700	0.00000000000000000000	0.00046157396722824800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00197677291821102000	0.00266311584553928000	0.00000000000000000000	0.00158982511923688000	0.00132714001327140000	0.00000000000000000000	0.00025188916876574300	0.00000000000000000000	0.00155957579538366000	0.00068027210884353700	0.00084997875053123700	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
C.Gammaproteobacteria.09	0.00015595757953836600	0.00082380805272371500	0.00113507377979569000	0.00130718954248366000	0.00000000000000000000	0.00182270091135046000	0.00000000000000000000	0.00366972477064220000	0.00000000000000000000	0.00056433408577878100	0.00064850843060959800	0.00000000000000000000	0.00000000000000000000	0.00198631648642684000	0.00148588410104012000	0.00049578582052553300	0.00000000000000000000	0.00024573043371421600	0.00087489063867016600	0.00138408304498270000	0.00027210884353741500	0.00126582278481013000	0.00000000000000000000	0.00000000000000000000	0.00027754648903691400	0.00104226983207875000	0.00000000000000000000	0.00023078698361412400	0.00000000000000000000	0.00000000000000000000	0.00024563989191844800	0.00049419322955275500	0.00266311584553928000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00050377833753148600	0.00000000000000000000	0.00166354751507590000	0.00095238095238095200	0.00063748406289842800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
C.Gammaproteobacteria.10	0.00124766063630692000	0.00072083204613325100	0.00317820658342792000	0.00114379084967320000	0.00000000000000000000	0.00099420049710024900	0.00198019801980198000	0.00183486238532110000	0.00000000000000000000	0.00000000000000000000	0.00194552529182879000	0.00000000000000000000	0.00000000000000000000	0.00022070183182520400	0.00074294205052005900	0.00016526194017517800	0.00000000000000000000	0.00049146086742843100	0.00000000000000000000	0.00138408304498270000	0.00054421768707483000	0.00189873417721519000	0.00000000000000000000	0.00000000000000000000	0.00222037191229531000	0.00092646207295888800	0.00000000000000000000	0.00115393491807062000	0.00000000000000000000	0.00000000000000000000	0.00024563989191844800	0.00148257968865827000	0.00000000000000000000	0.00257069408740360000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00025188916876574300	0.00000000000000000000	0.00031191515907673100	0.00054421768707483000	0.00169995750106247000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
C.Gammaproteobacteria.11	0.00046787273861509700	0.00123571207908557000	0.00022701475595913700	0.00089869281045751600	0.00071581961345740900	0.00049710024855012400	0.00000000000000000000	0.00183486238532110000	0.00135180804325786000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00066104776070071100	0.00000000000000000000	0.00012286521685710800	0.00000000000000000000	0.00069204152249134900	0.00136054421768707000	0.00094936708860759500	0.00000000000000000000	0.00012861736334405100	0.00138773244518457000	0.00023161551823972200	0.00037383177570093500	0.00092314793445649700	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00123548307388189000	0.00000000000000000000	0.00000000000000000000	0.00158982511923688000	0.00066357000663570000	0.00000000000000000000	0.00025188916876574300	0.00000000000000000000	0.00072780203784570600	0.00136054421768707000	0.00021249468763280900	0.00046485682409817800	0.00057636887608069200	0.00000000000000000000	0.00000000000000000000
Campylobacter.01	0.00124766063630692000	0.00010297600659046400	0.00000000000000000000	0.00392156862745098000	0.00572655690765927000	0.00165700082850041000	0.00000000000000000000	0.00000000000000000000	0.00101385603244339000	0.00169300225733634000	0.00324254215304799000	0.00000000000000000000	0.00145985401459854000	0.00110350915912602000	0.00148588410104012000	0.00313997686332838000	0.00177619893428064000	0.00233443912028505000	0.00306211723534558000	0.00207612456747405000	0.00081632653061224500	0.00379746835443038000	0.00000000000000000000	0.00115755627009646000	0.00000000000000000000	0.00185292414591778000	0.00373831775700935000	0.00023078698361412400	0.00000000000000000000	0.00038189803322512900	0.00835175632522722000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00464499004644990000	0.00263019463440295000	0.00125944584382872000	0.00000000000000000000	0.00124766063630692000	0.00095238095238095200	0.00169995750106247000	0.00185942729639271000	0.00115273775216138000	0.00000000000000000000	0.00196078431372549000
Capnocytophaga.01	0.00062383031815346200	0.00000000000000000000	0.00000000000000000000	0.00057189542483660100	0.00071581961345740900	0.00016570008285004100	0.00198019801980198000	0.00000000000000000000	0.00270361608651571000	0.00112866817155756000	0.00389105058365759000	0.00000000000000000000	0.00437956204379562000	0.00044140366365040800	0.00074294205052005900	0.00396628656420426000	0.00000000000000000000	0.00147438260228529000	0.00174978127734033000	0.00276816608996540000	0.00244897959183673000	0.00094936708860759500	0.00000000000000000000	0.01131832797427650000	0.00000000000000000000	0.00092646207295888800	0.00037383177570093500	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00196511913534758000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00476947535771065000	0.00132714001327140000	0.00210415570752236000	0.00075566750629722900	0.00218658892128280000	0.00166354751507590000	0.00068027210884353700	0.00212494687632809000	0.00102268501301599000	0.00000000000000000000	0.00000000000000000000	0.00392156862745098000
Carnobacterium.01	0.00109170305676856000	0.00483987230975183000	0.00000000000000000000	0.00318627450980392000	0.00357909806728704000	0.00331400165700083000	0.00396039603960396000	0.00917431192660551000	0.00405542412977357000	0.00225733634311512000	0.00000000000000000000	0.00287081339712919000	0.00000000000000000000	0.00110350915912602000	0.00222882615156018000	0.00099157164105106600	0.00177619893428064000	0.00110578695171397000	0.00131233595800525000	0.00138408304498270000	0.00190476190476190000	0.00126582278481013000	0.00000000000000000000	0.00012861736334405100	0.01304468498473490000	0.00220034742327736000	0.00112149532710280000	0.00000000000000000000	0.00041396439906168100	0.00000000000000000000	0.00024563989191844800	0.00000000000000000000	0.00532623169107856000	0.02056555269922880000	0.00317965023847377000	0.00000000000000000000	0.00052603892688058900	0.00000000000000000000	0.00145772594752187000	0.00093574547723019300	0.00068027210884353700	0.00191245218869528000	0.00065079955373744900	0.00172910662824207000	0.00000000000000000000	0.00392156862745098000
Catonella.01	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00098039215686274500	0.00214745884037223000	0.00033140016570008300	0.00000000000000000000	0.00000000000000000000	0.00135180804325786000	0.00000000000000000000	0.00129701686121920000	0.00765550239234450000	0.00291970802919708000	0.00750386228205694000	0.00000000000000000000	0.00049578582052553300	0.00000000000000000000	0.00036859565057132300	0.00087489063867016600	0.00069204152249134900	0.00108843537414966000	0.00158227848101266000	0.00000000000000000000	0.00463022508038585000	0.00000000000000000000	0.00138969310943833000	0.00224299065420561000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00098255956767379000	0.00000000000000000000	0.00133155792276964000	0.00000000000000000000	0.00158982511923688000	0.00066357000663570000	0.00052603892688058900	0.00176322418136020000	0.00510204081632653000	0.00145560407569141000	0.00081632653061224500	0.00127496812579686000	0.01357381926366680000	0.00288184438040346000	0.00000000000000000000	0.00196078431372549000
Chryseobacterium.01	0.00031191515907673100	0.00000000000000000000	0.00158910329171396000	0.00040849673202614400	0.00000000000000000000	0.00016570008285004100	0.00000000000000000000	0.00183486238532110000	0.00067590402162892900	0.00790067720090293000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00066210549547561200	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00073719130114264700	0.00000000000000000000	0.00069204152249134900	0.00027210884353741500	0.00063291139240506300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00521134916039375000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00395354583642204000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00052603892688058900	0.00000000000000000000	0.00000000000000000000	0.00197546267415263000	0.00000000000000000000	0.00021249468763280900	0.00000000000000000000	0.00115273775216138000	0.00000000000000000000	0.00000000000000000000
Corynebacterium.01	0.00467872738615097000	0.00329523221089486000	0.01657207718501700000	0.00302287581699346000	0.00429491768074445000	0.00463960231980116000	0.00792079207920792000	0.00733944954128440000	0.00033795201081446400	0.00253950338600451000	0.00000000000000000000	0.00095693779904306200	0.03357664233576640000	0.00419333480467888000	0.00520059435364042000	0.00082630970087588800	0.00355239786856128000	0.00061432608428553900	0.00174978127734033000	0.00138408304498270000	0.00163265306122449000	0.02974683544303800000	0.00367478180983004000	0.00000000000000000000	0.01887316125451010000	0.00150550086855819000	0.00112149532710280000	0.00046157396722824800	0.00082792879812336100	0.03227038380752340000	0.00024563989191844800	0.00271806276254015000	0.00532623169107856000	0.00771208226221080000	0.00158982511923688000	0.00000000000000000000	0.00052603892688058900	0.00176322418136020000	0.00291545189504373000	0.00166354751507590000	0.00122448979591837000	0.00339991500212495000	0.00018594272963927100	0.00288184438040346000	0.00000000000000000000	0.00000000000000000000
Corynebacterium.02	0.00155957579538366000	0.00010297600659046400	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00182270091135046000	0.00000000000000000000	0.00183486238532110000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00191387559808612000	0.00145985401459854000	0.00198631648642684000	0.00371471025260030000	0.00000000000000000000	0.00000000000000000000	0.00012286521685710800	0.00000000000000000000	0.00000000000000000000	0.00054421768707483000	0.00601265822784810000	0.05006890215893430000	0.00000000000000000000	0.00000000000000000000	0.00011580775911986100	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00024709661477637800	0.00133155792276964000	0.00257069408740360000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00093574547723019300	0.00149659863945578000	0.00000000000000000000	0.00000000000000000000	0.00057636887608069200	0.00000000000000000000	0.00000000000000000000
Dolosigranulum.01	0.00093574547723019300	0.00000000000000000000	0.00000000000000000000	0.00269607843137255000	0.00071581961345740900	0.00082850041425020700	0.00198019801980198000	0.00000000000000000000	0.00202771206488679000	0.00000000000000000000	0.00389105058365759000	0.00000000000000000000	0.00145985401459854000	0.00110350915912602000	0.00000000000000000000	0.00132209552140142000	0.00000000000000000000	0.00098292173485686200	0.00174978127734033000	0.00276816608996540000	0.00190476190476190000	0.00000000000000000000	0.00000000000000000000	0.01337620578778140000	0.00000000000000000000	0.00312680949623625000	0.00261682242990654000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00393023827069516000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00317965023847377000	0.00199071001990710000	0.00052603892688058900	0.00000000000000000000	0.00072886297376093300	0.00259929299230609000	0.00081632653061224500	0.00106247343816405000	0.00000000000000000000	0.00115273775216138000	0.00000000000000000000	0.00196078431372549000
Dyella.01	0.00155957579538366000	0.00030892801977139300	0.00090805902383654900	0.00057189542483660100	0.00143163922691482000	0.00347970173985087000	0.00000000000000000000	0.00000000000000000000	0.00168976005407232000	0.00000000000000000000	0.00194552529182879000	0.00000000000000000000	0.00000000000000000000	0.00220701831825204000	0.00000000000000000000	0.00049578582052553300	0.00000000000000000000	0.00086005651799975400	0.00349956255468067000	0.00346020761245675000	0.00136054421768707000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00069484655471916600	0.00112149532710280000	0.00161550888529887000	0.00413964399061681000	0.01661256444529310000	0.00024563989191844800	0.00148257968865827000	0.00399467376830892000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00105207785376118000	0.00050377833753148600	0.00072886297376093300	0.00062383031815346200	0.00027210884353741500	0.00148746281342966000	0.00037188545927854200	0.00115273775216138000	0.00403225806451613000	0.00196078431372549000
Eubacterium.01	0.00249532127261385000	0.00000000000000000000	0.00000000000000000000	0.00065359477124183000	0.00501073729420186000	0.00033140016570008300	0.00000000000000000000	0.00000000000000000000	0.00135180804325786000	0.00169300225733634000	0.00389105058365759000	0.00000000000000000000	0.00000000000000000000	0.00154491282277643000	0.00000000000000000000	0.00347050074367873000	0.00532859680284192000	0.00098292173485686200	0.00131233595800525000	0.00069204152249134900	0.00163265306122449000	0.00411392405063291000	0.00000000000000000000	0.00488745980707395000	0.00000000000000000000	0.00138969310943833000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00270203881110292000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00132714001327140000	0.00420831141504471000	0.00428211586901763000	0.00000000000000000000	0.00124766063630692000	0.00054421768707483000	0.00191245218869528000	0.00158051320193380000	0.00288184438040346000	0.00000000000000000000	0.00392156862745098000
F.Alcaligenaceae.01	0.00171553337492202000	0.00041190402636185800	0.03132803632236100000	0.00089869281045751600	0.00286327845382963000	0.00066280033140016600	0.00000000000000000000	0.00000000000000000000	0.01182832037850630000	0.01354401805869070000	0.00129701686121920000	0.00191387559808612000	0.00875912408759124000	0.00485544030015449000	0.00297176820208024000	0.00049578582052553300	0.00000000000000000000	0.00270303477085637000	0.00087489063867016600	0.00484429065743945000	0.00054421768707483000	0.00664556962025316000	0.00000000000000000000	0.00000000000000000000	0.00083263946711074100	0.00081065431383902700	0.00037383177570093500	0.01038541426263560000	0.01407478956809710000	0.00038189803322512900	0.00024563989191844800	0.00074128984432913300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00132714001327140000	0.00105207785376118000	0.00050377833753148600	0.00000000000000000000	0.00155957579538366000	0.00408163265306122000	0.00148746281342966000	0.00055782818891781300	0.00288184438040346000	0.00201612903225806000	0.00196078431372549000
F.Burkholderiaceae.01	0.00311915159076731000	0.00072083204613325100	0.00000000000000000000	0.00106209150326797000	0.00000000000000000000	0.00165700082850041000	0.00792079207920792000	0.00183486238532110000	0.00067590402162892900	0.00084650112866817200	0.00064850843060959800	0.00382775119617225000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00066104776070071100	0.00532859680284192000	0.00147438260228529000	0.00000000000000000000	0.00138408304498270000	0.00108843537414966000	0.00000000000000000000	0.00137804317868627000	0.00000000000000000000	0.00249791840133222000	0.00023161551823972200	0.00000000000000000000	0.00115393491807062000	0.00165585759624672000	0.00572847049837693000	0.00000000000000000000	0.00074128984432913300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00041588687876897500	0.00040816326530612200	0.00021249468763280900	0.00000000000000000000	0.00057636887608069200	0.00000000000000000000	0.00000000000000000000
F.Burkholderiaceae.02	0.00140361821584529000	0.00030892801977139300	0.00000000000000000000	0.00098039215686274500	0.00000000000000000000	0.00066280033140016600	0.00000000000000000000	0.00183486238532110000	0.00000000000000000000	0.00084650112866817200	0.00064850843060959800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00033052388035035500	0.00000000000000000000	0.00086005651799975400	0.00000000000000000000	0.00138408304498270000	0.00054421768707483000	0.00000000000000000000	0.00045934772622875500	0.00000000000000000000	0.00194282542325840000	0.00023161551823972200	0.00037383177570093500	0.00069236095084237200	0.00110390506416448000	0.00324613328241360000	0.00000000000000000000	0.00074128984432913300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00052603892688058900	0.00050377833753148600	0.00000000000000000000	0.00031191515907673100	0.00000000000000000000	0.00042498937526561800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
F.Carnobacteriaceae.01	0.00467872738615097000	0.00010297600659046400	0.00340522133938706000	0.00220588235294118000	0.00572655690765927000	0.00281690140845070000	0.01188118811881190000	0.00000000000000000000	0.00337952010814464000	0.00705417607223476000	0.00518806744487678000	0.00191387559808612000	0.00729927007299270000	0.00904877510483337000	0.01040118870728080000	0.00396628656420426000	0.00888099467140320000	0.00368595650571323000	0.00349956255468067000	0.00553633217993080000	0.00380952380952381000	0.00031645569620253200	0.00000000000000000000	0.00836012861736334000	0.00000000000000000000	0.00359004053271569000	0.00224299065420561000	0.00323101777059774000	0.01241893197185040000	0.00000000000000000000	0.00343895848685827000	0.00098838645910551000	0.00532623169107856000	0.00000000000000000000	0.01271860095389510000	0.00331785003317850000	0.00578642819568648000	0.01183879093198990000	0.02915451895043730000	0.00343106674984404000	0.00421768707482993000	0.00297492562685933000	0.01487541837114170000	0.01210374639769450000	0.00201612903225806000	0.01176470588235290000
F.Comamonadaceae.01	0.00296319401122895000	0.00432499227679951000	0.05198637911464250000	0.00514705882352941000	0.02219040801717970000	0.00878210439105219000	0.01584158415841580000	0.01467889908256880000	0.00642108820547482000	0.00507900677200903000	0.00194552529182879000	0.01339712918660290000	0.01313868613138690000	0.00595894945928051000	0.00668647845468053000	0.00264419104280284000	0.00355239786856128000	0.00540606954171274000	0.00131233595800525000	0.00830449826989619000	0.00571428571428571000	0.03291139240506330000	0.00551217271474506000	0.00295819935691318000	0.01193449902858730000	0.00416907932831500000	0.00074766355140186900	0.02377105931225480000	0.00193183386228784000	0.00343708229902616000	0.00171947924342913000	0.00889547813194959000	0.00798934753661784000	0.01285347043701800000	0.00635930047694754000	0.00464499004644990000	0.00210415570752236000	0.00100755667506297000	0.00000000000000000000	0.00571844458307340000	0.00571428571428571000	0.00637484062898428000	0.00316102640386761000	0.01037463976945240000	0.00000000000000000000	0.00980392156862745000
F.Comamonadaceae.02	0.00093574547723019300	0.00030892801977139300	0.00204313280363224000	0.00065359477124183000	0.00214745884037223000	0.00049710024855012400	0.00198019801980198000	0.00000000000000000000	0.00067590402162892900	0.00282167042889391000	0.00194552529182879000	0.00000000000000000000	0.00000000000000000000	0.00044140366365040800	0.00222882615156018000	0.00115683358122624000	0.00355239786856128000	0.00454601302371299000	0.00568678915135608000	0.00069204152249134900	0.00054421768707483000	0.00284810126582278000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00115807759119861000	0.00000000000000000000	0.00069236095084237200	0.00000000000000000000	0.00801985869772771000	0.00073691967575534300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00158982511923688000	0.00066357000663570000	0.00631246712256707000	0.00000000000000000000	0.00000000000000000000	0.00083177375753795000	0.00027210884353741500	0.00127496812579686000	0.00037188545927854200	0.00115273775216138000	0.00000000000000000000	0.00000000000000000000
F.Enterobacteriaceae.01	0.00218340611353712000	0.00175059211203790000	0.00726447219069240000	0.00155228758169935000	0.00143163922691482000	0.00364540182270091000	0.00792079207920792000	0.00733944954128440000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00287081339712919000	0.00437956204379562000	0.00110350915912602000	0.00000000000000000000	0.00181788134192695000	0.00177619893428064000	0.00159724781914240000	0.00043744531933508300	0.00069204152249134900	0.00217687074829932000	0.00474683544303797000	0.00275608635737253000	0.00025723472668810300	0.00777130169303358000	0.00150550086855819000	0.00037383177570093500	0.00115393491807062000	0.00013798813302056000	0.00152759213290052000	0.00049127978383689500	0.00024709661477637800	0.00133155792276964000	0.01799485861182520000	0.00317965023847377000	0.00066357000663570000	0.00000000000000000000	0.00025188916876574300	0.00000000000000000000	0.00135163235599917000	0.00258503401360544000	0.00106247343816405000	0.00158051320193380000	0.00230547550432277000	0.00201612903225806000	0.00000000000000000000
F.Erysipelotrichaceae.01	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00081699346405228800	0.00000000000000000000	0.00033140016570008300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00191387559808612000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00131233595800525000	0.00000000000000000000	0.00027210884353741500	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00027754648903691400	0.00000000000000000000	0.00000000000000000000	0.00092314793445649700	0.00344970332551401000	0.00878365476417796000	0.00000000000000000000	0.00024709661477637800	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.02822580645161290000	0.00000000000000000000
F.Neisseriaceae.01	0.00031191515907673100	0.00010297600659046400	0.00000000000000000000	0.00269607843137255000	0.00501073729420186000	0.00132560066280033000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00095693779904306200	0.00000000000000000000	0.00022070183182520400	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00012286521685710800	0.00043744531933508300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00092646207295888800	0.00000000000000000000	0.00000000000000000000	0.00027597626604112000	0.00630131754821463000	0.00024563989191844800	0.00074128984432913300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00072780203784570600	0.00000000000000000000	0.00106247343816405000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00196078431372549000
F.Pasteurellaceae.01	0.01684341859014350000	0.00844403254041808000	0.00068104426787741200	0.01160130718954250000	0.01574803149606300000	0.00530240265120133000	0.00990099009900990000	0.00733944954128440000	0.02500844880027040000	0.02398419864559820000	0.01167315175097280000	0.02105263157894740000	0.02335766423357660000	0.03531229309203270000	0.04606240713224370000	0.01388200297471490000	0.00888099467140320000	0.01068927386656840000	0.01268591426071740000	0.00830449826989619000	0.01877551020408160000	0.01550632911392400000	0.00045934772622875500	0.01157556270096460000	0.00749375520399667000	0.01354950781702370000	0.00747663551401869000	0.00138472190168474000	0.00000000000000000000	0.00305518426580103000	0.00564971751412429000	0.00172967630343464000	0.06657789613848200000	0.00771208226221080000	0.04292527821939590000	0.01393497013934970000	0.02209363492898470000	0.02921914357682620000	0.09620991253644310000	0.01382823871906840000	0.01414965986394560000	0.01296217594560140000	0.03988471550762370000	0.02593659942363110000	0.03629032258064520000	0.04705882352941180000
F.Pasteurellaceae.02	0.00561447286338116000	0.00041190402636185800	0.00022701475595913700	0.00727124183006536000	0.00644237652111668000	0.00729080364540182000	0.07524752475247520000	0.00366972477064220000	0.00304156809733018000	0.00169300225733634000	0.00972762645914397000	0.01052631578947370000	0.01313868613138690000	0.02184948135069520000	0.01634472511144130000	0.00611469178648157000	0.01598579040852580000	0.01068927386656840000	0.00831146106736658000	0.00761245674740484000	0.00653061224489796000	0.00411392405063291000	0.00000000000000000000	0.01517684887459810000	0.00138773244518457000	0.01262304574406490000	0.01308411214953270000	0.00438495268866836000	0.00000000000000000000	0.00019094901661256400	0.01915991156963890000	0.00197677291821102000	0.02529960053262320000	0.00257069408740360000	0.03497615262321140000	0.01791639017916390000	0.00631246712256707000	0.01662468513853900000	0.02332361516034990000	0.00748596381784155000	0.00312925170068027000	0.01402464938376540000	0.01952398661212350000	0.02074927953890490000	0.00604838709677419000	0.00784313725490196000
F.Prevotellaceae.01	0.00951341235184030000	0.00041190402636185800	0.00317820658342792000	0.00359477124183007000	0.00357909806728704000	0.00132560066280033000	0.00198019801980198000	0.00000000000000000000	0.01284217641094960000	0.00225733634311512000	0.00583657587548638000	0.00000000000000000000	0.00583941605839416000	0.00198631648642684000	0.00742942050520059000	0.00413154850437944000	0.00000000000000000000	0.00270303477085637000	0.00349956255468067000	0.00415224913494810000	0.00598639455782313000	0.00569620253164557000	0.00000000000000000000	0.04553054662379420000	0.00027754648903691400	0.00347423277359583000	0.00560747663551402000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00343895848685827000	0.00000000000000000000	0.00932090545938748000	0.00000000000000000000	0.00158982511923688000	0.00663570006635700000	0.00526038926880589000	0.00831234256926952000	0.00510204081632653000	0.00322312331045955000	0.00136054421768707000	0.00488737781555461000	0.00167348456675344000	0.00403458213256484000	0.00000000000000000000	0.00588235294117647000
F.Prevotellaceae.02	0.00031191515907673100	0.00278035217794254000	0.00000000000000000000	0.00114379084967320000	0.00286327845382963000	0.00364540182270091000	0.00594059405940594000	0.00366972477064220000	0.00101385603244339000	0.00169300225733634000	0.00324254215304799000	0.00382775119617225000	0.00145985401459854000	0.00463473846832929000	0.00297176820208024000	0.00661047760700711000	0.00355239786856128000	0.00110578695171397000	0.00437445319335083000	0.00346020761245675000	0.00517006802721088000	0.00094936708860759500	0.00000000000000000000	0.00000000000000000000	0.01165695253955040000	0.00509554140127389000	0.00149532710280374000	0.00000000000000000000	0.00000000000000000000	0.00019094901661256400	0.00122819945959224000	0.00518902891030393000	0.00932090545938748000	0.00514138817480720000	0.00476947535771065000	0.00132714001327140000	0.00315623356128353000	0.00428211586901763000	0.00000000000000000000	0.00145560407569141000	0.00244897959183673000	0.00382490437739057000	0.00297508367422834000	0.00345821325648415000	0.00201612903225806000	0.00000000000000000000
F.Prevotellaceae.03	0.00171553337492202000	0.00092678405931418000	0.00000000000000000000	0.00049019607843137300	0.00143163922691482000	0.00298260149130075000	0.00594059405940594000	0.00000000000000000000	0.00000000000000000000	0.00366817155756208000	0.00000000000000000000	0.00000000000000000000	0.00145985401459854000	0.00022070183182520400	0.00000000000000000000	0.00148735746157660000	0.00000000000000000000	0.00159724781914240000	0.00043744531933508300	0.00069204152249134900	0.00190476190476190000	0.00158227848101266000	0.00000000000000000000	0.00000000000000000000	0.00111018595614765000	0.00092646207295888800	0.00112149532710280000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00098255956767379000	0.00049419322955275500	0.00399467376830892000	0.00000000000000000000	0.00000000000000000000	0.00132714001327140000	0.00052603892688058900	0.00075566750629722900	0.00000000000000000000	0.00031191515907673100	0.00040816326530612200	0.00084997875053123700	0.00009297136481963550	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
